,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_PM2.5_ug m^-3,M_T_celcius,M_P,M_PM2.5_ug/m3
252,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,13,15.0,49.29548263549805,31.628575017230673,101195.765625,49.29548263549805
253,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,14,14.0,45.79270553588867,31.343545551132593,101173.75,45.79270553588867
254,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,15,12.0,43.36197280883789,31.114002974146047,101153.3828125,43.36197280883789
255,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,16,10.0,42.617942810058594,30.75721874993468,101140.7265625,42.617942810058594
256,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,17,8.0,42.40357971191406,30.019803087020932,101130.34375,42.40357971191406
257,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,18,10.0,42.98360061645508,29.26014788903791,101121.2578125,42.98360061645508
258,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,19,11.0,43.70389938354492,28.507520473135116,101121.234375,43.70389938354492
259,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,20,11.0,43.92847442626953,27.97288336172926,101130.796875,43.92847442626953
260,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,21,12.0,44.07411193847656,27.74175314834929,101137.734375,44.07411193847656
261,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,22,13.0,43.993873596191406,27.451264252202975,101141.84375,43.993873596191406
262,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,23,13.0,44.167945861816406,27.258035033598105,101147.5,44.167945861816406
263,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-10,2016,7,10,0,13.0,45.99640655517578,26.899967155499496,101375.375,45.99640655517578
264,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,1,20.0,45.63604736328125,26.574641840163792,101187.8125,45.63604736328125
265,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,2,16.0,45.978092193603516,26.146758573262105,101168.40625,45.978092193603516
266,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,3,16.0,46.0378303527832,25.640892012612483,101155.296875,46.0378303527832
267,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,4,17.0,46.43796157836914,25.02247892816945,101142.21875,46.43796157836914
268,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,5,21.0,46.51897430419922,24.68501698522249,101130.4609375,46.51897430419922
269,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,6,19.0,47.143009185791016,24.825668548553494,101115.6640625,47.143009185791016
270,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,7,20.0,47.786048889160156,26.253823735185108,101120.71875,47.786048889160156
271,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,8,15.0,47.898536682128906,28.386520900822404,101105.7734375,47.898536682128906
272,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,9,14.0,48.39589309692383,30.173362621884053,101087.9375,48.39589309692383
273,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,10,18.0,48.5681266784668,31.41792751237915,101076.84375,48.5681266784668
274,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,11,48.0,48.702430725097656,32.70276681553344,101067.53125,48.702430725097656
275,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,12,37.0,49.62945556640625,33.8144102428663,101056.984375,49.62945556640625
276,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,13,26.0,48.53667068481445,33.79242400573537,101030.1015625,48.53667068481445
277,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,14,29.0,45.36235427856445,33.33355905161915,101009.3359375,45.36235427856445
278,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,15,26.0,43.369102478027344,32.96536416611076,100989.953125,43.369102478027344
279,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,16,30.0,42.44586181640625,32.618236322712846,100978.21875,42.44586181640625
280,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,17,25.0,42.60451126098633,31.775288398437056,100968.4296875,42.60451126098633
281,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,18,20.0,43.429115295410156,30.80062952450851,100959.578125,43.429115295410156
282,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,19,20.0,43.492218017578125,29.895901984355305,100978.265625,43.492218017578125
283,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,20,17.0,44.030460357666016,29.177354180660302,100973.0078125,44.030460357666016
284,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,21,17.0,43.9788932800293,28.77145739489947,100979.96875,43.9788932800293
285,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,22,10.0,43.7180061340332,28.335109036079587,100985.4765625,43.7180061340332
286,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,23,13.0,43.7137565612793,27.9317787978664,100991.140625,43.7137565612793
287,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-10,2016,7,10,0,15.0,45.30107879638672,26.927124360984806,101220.5703125,45.30107879638672
288,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,1,18.0,46.51166534423828,27.579864625705454,101562.0078125,46.51166534423828
289,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,2,13.0,45.770263671875,27.24829029520464,101547.8984375,45.770263671875
290,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,3,13.0,45.18523406982422,26.83147712669819,101534.5234375,45.18523406982422
291,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,4,13.0,45.20121765136719,26.301137247264762,101520.203125,45.20121765136719
292,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,5,14.0,45.8778190612793,26.163753701772862,101508.0,45.8778190612793
293,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,6,15.0,46.83552932739258,26.42672477571665,101496.9609375,46.83552932739258
294,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,7,14.0,47.49819564819336,27.738609421300055,101507.734375,47.49819564819336
295,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,8,17.0,48.4486083984375,30.202266899949336,101495.484375,48.4486083984375
296,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,9,23.0,49.857513427734375,32.19581862750499,101476.5625,49.857513427734375
297,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,10,12.0,52.6026496887207,33.11827299857316,101460.453125,52.6026496887207
298,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,11,14.0,52.37521743774414,33.85424496390311,101445.625,52.37521743774414
299,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,12,11.0,51.836971282958984,34.2882788274307,101439.6875,51.836971282958984
300,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,13,9.0,50.03170394897461,34.12222936196099,101394.9140625,50.03170394897461
301,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,14,8.0,49.237613677978516,33.33357989748083,101363.7578125,49.237613677978516
302,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,15,9.0,46.07651901245117,32.37117894520077,101344.046875,46.07651901245117
303,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,16,10.0,44.30670166015625,31.600966126430933,101326.390625,44.30670166015625
304,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,17,17.0,43.96952438354492,30.65151640704312,101305.59375,43.96952438354492
305,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,18,26.0,43.69275665283203,29.611292241682065,101289.0234375,43.69275665283203
306,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,19,11.0,43.45328903198242,28.617958761592718,101289.1796875,43.45328903198242
307,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,20,16.0,43.57796096801758,27.964029870471393,101287.4609375,43.57796096801758
308,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,21,25.0,44.169071197509766,27.58556886706839,101275.46875,44.169071197509766
309,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,22,17.0,44.95100784301758,27.33467080301267,101257.6328125,44.95100784301758
310,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,23,16.0,45.25220489501953,27.148251510225123,101223.8515625,45.25220489501953
311,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-09,2016,7,9,0,17.0,46.46025466918945,27.988742577380094,101582.125,46.46025466918945
312,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,1,18.0,46.31405258178711,26.850983754300955,101718.90625,46.31405258178711
313,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,2,11.0,46.63127517700195,26.817402788694835,101703.65625,46.63127517700195
314,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,3,11.0,46.086341857910156,26.537283470544992,101689.7890625,46.086341857910156
315,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,4,10.0,46.12561798095703,26.130417174378977,101676.0234375,46.12561798095703
316,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,5,10.0,46.987510681152344,25.989825671161498,101664.96875,46.987510681152344
317,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,6,10.0,47.89735794067383,26.221839376798073,101652.609375,47.89735794067383
318,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,7,10.0,48.513084411621094,27.407529908592267,101663.46875,48.513084411621094
319,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,8,11.0,48.84412384033203,29.499894462247994,101651.9765625,48.84412384033203
320,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,9,11.0,49.46813201904297,31.325696368710624,101634.546875,49.46813201904297
321,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,10,9.0,51.49345779418945,32.11505828965045,101618.4453125,51.49345779418945
322,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,11,9.0,51.503501892089844,32.7416563793916,101604.84375,51.503501892089844
323,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,12,9.0,51.93150329589844,33.30544976299166,101597.5703125,51.93150329589844
324,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,13,10.0,49.50131607055664,33.12533669441251,101548.3515625,49.50131607055664
325,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,14,11.0,48.65535354614258,32.34841781389707,101523.515625,48.65535354614258
326,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,15,11.0,46.497459411621094,31.598190823220932,101503.703125,46.497459411621094
327,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,16,13.0,43.23968505859375,30.92421881488434,101484.1640625,43.23968505859375
328,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,17,15.0,42.676361083984375,30.064770762077387,101463.84375,42.676361083984375
329,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,18,11.0,42.53478240966797,29.098179423535782,101445.9140625,42.53478240966797
330,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,19,9.0,42.812400817871094,28.23746084236359,101445.3515625,42.812400817871094
331,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,20,11.0,43.258949279785156,27.778229593225603,101444.03125,43.258949279785156
332,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,21,14.0,44.24681091308594,27.55036731422001,101430.5703125,44.24681091308594
333,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,22,13.0,45.25153732299805,27.322168718732485,101411.84375,45.25153732299805
334,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,23,12.0,45.904640197753906,27.138276466552895,101393.9296875,45.904640197753906
335,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-09,2016,7,9,0,13.0,46.47208023071289,27.17934956185337,101739.2890625,46.47208023071289
336,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,1,9.0,45.77751159667969,25.94210466991052,101381.5546875,45.77751159667969
337,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,2,9.0,46.67123794555664,25.76597639556769,101368.1796875,46.67123794555664
338,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,3,11.0,47.36357116699219,25.39285624011751,101362.0625,47.36357116699219
339,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,4,13.0,48.60243225097656,24.87293224938628,101362.09375,48.60243225097656
340,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,5,12.0,50.546226501464844,24.614948217741755,101362.3125,50.546226501464844
341,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,6,13.0,52.89772415161133,24.798779773106503,101358.8671875,52.89772415161133
342,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,7,14.0,54.38569641113281,26.164301073585648,101380.3359375,54.38569641113281
343,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,8,12.0,53.5016975402832,28.11620387478058,101384.84375,53.5016975402832
344,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,9,9.0,49.913394927978516,29.559823091470037,101392.421875,49.913394927978516
345,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,10,7.0,47.20112609863281,30.578408524088502,101406.3984375,47.20112609863281
346,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,11,7.0,45.546321868896484,31.4356224342759,101429.15625,45.546321868896484
347,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,12,5.0,46.64955520629883,32.38885412656208,101450.453125,46.64955520629883
348,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,13,5.0,47.11066818237305,32.69348037605738,101441.453125,47.11066818237305
349,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,14,8.0,47.00514221191406,33.29608040832517,101430.640625,47.00514221191406
350,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,15,16.0,46.77334213256836,33.24280133726876,101425.4296875,46.77334213256836
351,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,16,21.0,45.219032287597656,32.344147414241206,101447.25,45.219032287597656
352,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,17,34.0,44.32014465332031,31.08625952094866,101478.9921875,44.32014465332031
353,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,18,19.0,44.488677978515625,30.070033476207414,101473.6328125,44.488677978515625
354,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,19,30.0,45.51545715332031,29.372521069458344,101496.5625,45.51545715332031
355,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,20,12.0,46.49397659301758,28.830513280883224,101517.609375,46.49397659301758
356,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,21,10.0,46.96331787109375,28.449620032108157,101536.0078125,46.96331787109375
357,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,22,12.0,46.50619125366211,28.111503354650893,101552.234375,46.50619125366211
358,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,23,14.0,46.258079528808594,27.976884179928902,101566.0625,46.258079528808594
359,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-08,2016,7,8,0,22.0,45.02317428588867,26.0654687038695,101405.1953125,45.02317428588867
360,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,1,9.0,45.855804443359375,25.76275427302096,101539.15625,45.855804443359375
361,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,2,11.0,46.89323425292969,25.531512342470933,101525.6875,46.89323425292969
362,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,3,12.0,48.13225555419922,25.1444637836496,101507.796875,48.13225555419922
363,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,4,14.0,50.34691619873047,24.64547977733389,101519.390625,50.34691619873047
364,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,5,12.0,53.50296401977539,24.417174864980893,101519.4296875,53.50296401977539
365,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,6,14.0,53.857845306396484,24.626507586663706,101515.2578125,53.857845306396484
366,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,7,18.0,54.683502197265625,26.001767082934748,101537.3671875,54.683502197265625
367,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,8,18.0,52.054988861083984,27.61750554179821,101542.953125,52.054988861083984
368,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,9,14.0,49.31997299194336,28.551952148798478,101554.265625,49.31997299194336
369,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,10,10.0,47.34357452392578,29.171373095724334,101569.6171875,47.34357452392578
370,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,11,8.0,43.79106903076172,29.682721349683902,101596.5546875,43.79106903076172
371,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,12,7.0,45.06464767456055,30.59383749562602,101616.5703125,45.06464767456055
372,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,13,7.0,47.121681213378906,30.901023487943178,101605.6640625,47.121681213378906
373,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,14,8.0,46.9493408203125,31.32873564644666,101596.6640625,46.9493408203125
374,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,15,9.0,46.86832809448242,31.19437999821764,101590.765625,46.86832809448242
375,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,16,9.0,44.978599548339844,30.23103149325243,101612.9375,44.978599548339844
376,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,17,8.0,44.10177230834961,29.53704781989518,101643.859375,44.10177230834961
377,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,18,9.0,43.65712356567383,28.77170482164314,101633.7734375,43.65712356567383
378,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,19,10.0,45.09560775756836,28.164399467428495,101653.6015625,45.09560775756836
379,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,20,10.0,46.582088470458984,27.635524380805975,101675.8671875,46.582088470458984
380,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,21,10.0,47.04802322387695,27.21183698082433,101694.265625,47.04802322387695
381,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,22,10.0,46.0473518371582,27.010638404118765,101709.2734375,46.0473518371582
382,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,23,11.0,46.280555725097656,27.11705040934038,101723.4921875,46.280555725097656
383,43148003,43148,Tarragona (Bonavista),peri-urban,Tarragona,41.11591,1.191999,39,2016-07-08,2016,7,8,0,13.0,44.5632209777832,25.90060939204176,101562.9296875,44.5632209777832
384,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,1,10.0,44.16005325317383,24.692917280027416,101361.0,44.16005325317383
385,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,2,11.0,44.52168273925781,24.423527928262104,101363.1796875,44.52168273925781
386,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,3,11.0,44.90471267700195,24.19315436642995,101364.46875,44.90471267700195
387,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,4,12.0,45.80164337158203,23.99872268629906,101365.4375,45.80164337158203
388,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,5,12.0,47.19254684448242,23.81610050340737,101364.9609375,47.19254684448242
389,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,6,14.0,48.35432052612305,23.97696986489956,101361.15625,48.35432052612305
390,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,7,16.0,47.917179107666016,24.977493943936736,101376.5703125,47.917179107666016
391,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,8,17.0,46.90542221069336,27.16396450308804,101382.46875,46.90542221069336
392,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,9,12.0,47.05525588989258,28.59721002280287,101387.71875,47.05525588989258
393,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,10,8.0,47.56418991088867,29.683536667466456,101393.78125,47.56418991088867
394,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,11,9.0,46.81360626220703,30.81110546467039,101404.6328125,46.81360626220703
395,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,12,9.0,46.935298919677734,31.816554562757517,101416.0625,46.935298919677734
396,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,13,7.0,46.2176399230957,31.798705873211077,101405.5234375,46.2176399230957
397,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,14,8.0,45.60536193847656,31.491240910002432,101395.2109375,45.60536193847656
398,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,15,6.0,45.131656646728516,30.851732536196323,101385.4609375,45.131656646728516
399,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,16,6.0,44.67261505126953,30.061606475552196,101381.328125,44.67261505126953
400,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,17,6.0,44.004451751708984,29.045026967815602,101380.0703125,44.004451751708984
