,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_NO2_ppmv,M_T_celcius,M_P,M_NO2_ug/m3
0,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,1,1.0,0.0023690282832831144,17.369670331855673,100696.671875,4.543441001262864
1,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,2,1.0,0.002549109747633338,17.13653416024954,100728.1875,4.894267876545323
2,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,3,1.0,0.00273772981017828,16.91909675878935,100751.375,5.261567873198359
3,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,4,1.0,0.0029887438286095858,16.661718961407303,100762.4375,5.7497172376431935
4,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,5,1.0,0.003492130199447274,16.44882583355468,100772.0859375,6.723709665670668
5,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,6,1.0,0.003350749146193266,16.588877078445933,100781.25,6.448964059390135
6,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,7,1.0,0.0029307296499609947,17.30213479134511,100792.3984375,5.62735143080075
7,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,8,1.0,0.0021821309346705675,19.404450764220428,100784.15625,4.159502921896691
8,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,9,1.0,0.0018770796013996005,21.84787173820422,100768.3046875,3.5478302509056165
9,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,10,1.0,0.0017119228141382337,24.3736005248345,100735.65625,3.2071631374256016
10,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,11,1.0,0.0016402214532718062,26.746791882838806,100721.421875,3.0480886163005043
11,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,12,1.0,0.0013240512926131487,28.378513443921577,100700.171875,2.4467055537578677
12,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,13,1.0,0.001433434197679162,26.96630017505288,100660.1328125,2.6602395721707377
13,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,14,1.0,0.0014431611634790897,26.278279212180053,100616.4453125,2.6832804205983214
14,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,15,1.0,0.002968589775264263,29.79769533961428,100547.6015625,5.451667030962442
15,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,16,1.0,0.002023084321990609,29.627623432976065,100508.7734375,3.7159448068510184
16,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,17,1.0,0.00191115855704993,27.539517110135023,100506.5234375,3.5346608969887545
17,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,18,1.0,0.0021702165249735117,25.61926787558491,100515.953125,4.039961359464409
18,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,19,1.0,0.0024483120068907738,24.119849893028118,100548.3046875,4.582112249571337
19,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,20,2.0,0.0025981164071708918,23.0895427312077,100580.140625,4.880933472926121
20,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,21,2.0,0.0029751043766736984,22.51257288793562,100605.296875,5.601466911519587
21,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,22,2.0,0.0033294730819761753,22.06966651407555,100627.828125,6.27947585695369
22,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,23,1.0,0.0038901101797819138,21.658634195864067,100652.0234375,7.34884836500576
23,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,0,1.0,0.002204295014962554,18.200855657828413,100652.7890625,4.21360971947615
24,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,1,10.0,0.011785142123699188,22.410488430686485,101980.078125,22.49981058451653
25,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,2,9.0,0.006413049064576626,22.409179852961813,102018.8671875,12.248296180006012
26,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,3,12.0,0.007731505669653416,22.234112037416708,102031.3359375,14.776976842708853
27,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,4,39.0,0.01183233316987753,21.90042738384352,102045.0625,22.643377696834833
28,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,5,36.0,0.0227362010627985,21.667354977225102,102058.9609375,43.55029198619218
29,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,6,45.0,0.020497966557741165,21.41943339966656,102070.1015625,39.300377383021576
30,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,7,50.0,0.020339781418442726,21.80028623977978,102083.0390625,38.95167367562551
31,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,8,56.0,0.011468956246972084,22.677117767667596,102100.625,21.902283054154108
32,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,9,42.0,0.00888736080378294,23.983525370606856,102104.1640625,16.898170316816326
33,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,10,27.0,0.008690501563251019,25.473515180523293,102084.671875,16.43828284341093
34,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,11,27.0,0.006421990692615509,25.941040694089793,102069.8515625,12.126593622781703
35,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,12,34.0,0.004689870867878199,25.744784189316533,102067.1953125,8.861429820372722
36,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,13,27.0,0.004422222264111042,25.39381621413122,102032.4375,8.362686601335858
37,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,14,24.0,0.004031107295304537,24.636790109368917,101994.6796875,7.639615844404379
38,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,15,26.0,0.004361584782600403,23.9617674356997,101970.46875,8.282738587377562
39,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,16,25.0,0.004575647413730621,23.974309101348183,101954.9765625,8.687561035666539
40,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,17,23.0,0.004869730677455664,23.680436112305813,101962.7421875,9.255781478204582
41,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,18,22.0,0.005528653971850872,23.389751458982744,101963.6875,10.518579557855835
42,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,19,14.0,0.006364516448229551,23.0463256240933,101969.8984375,12.12363369850421
43,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,20,12.0,0.007396799977868795,22.880265031193517,102009.1171875,14.103335030046443
44,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,21,12.0,0.008428924717009068,22.801247645464628,102030.5,16.078927895115278
45,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,22,19.0,0.007657049689441919,22.750935330398534,102043.2734375,14.610819725058704
46,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,23,26.0,0.0068632131442427635,22.651528394605066,102057.0390625,13.102226716704129
47,8169009,8169,El Prat de Llobregat (Sagnier),peri-urban,"Prat de Llobregat, el",41.321773,2.0821,7,2016-07-15,2016,7,15,0,44.0,0.043370071798563004,22.425438675800535,101939.7734375,82.76382148323108
48,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,1,12.0,0.0038971833419054747,20.34203304751742,100733.78125,7.4012441399577575
49,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,2,16.0,0.0035943849943578243,20.102722589965083,100767.0859375,6.834021048956789
50,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,3,18.0,0.003954680170863867,19.55538015467016,100785.875,7.5345167845249685
51,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,4,19.0,0.005969403777271509,19.58270190406489,100783.96875,11.37172226097546
52,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,5,12.0,0.014782159589231014,19.572072327029048,100778.53125,28.159537214946376
53,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,6,15.0,0.02353084273636341,20.024284671217515,100772.25,44.75356492434225
54,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,7,29.0,0.019080407917499542,20.874174748791916,100772.765625,36.184524173830965
55,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,8,49.0,0.013562945649027824,22.381775104495944,100774.5,25.590311006629147
56,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,9,34.0,0.012330989353358746,24.151556786199535,100766.5,23.125545531256797
57,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,10,16.0,0.009419521316885948,26.245501564767096,100740.703125,17.53733561406146
58,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,11,12.0,0.005681874696165323,27.61385095976607,100721.1171875,10.52838171486259
59,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,12,9.0,0.0070742471143603325,28.647968207047143,100701.3828125,13.060939623878
60,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,13,10.0,0.007171012461185455,28.718066078882828,100645.6484375,13.22919383947712
61,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,14,19.0,0.00799507275223732,29.2508405061609,100593.6640625,14.715842342673353
62,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,15,35.0,0.01069355197250843,27.818162332515726,100586.0234375,19.77489289959333
63,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,16,23.0,0.013039705343544483,26.898602298748244,100600.734375,24.190920473933502
64,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,17,14.0,0.011094356887042522,25.95570999519032,100608.4765625,20.64843182986955
65,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,18,14.0,0.010024424642324448,24.84821264832658,100617.3046875,18.728092619916534
66,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,19,13.0,0.01019369252026081,23.9052828637939,100631.9609375,19.107561129974698
67,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,20,12.0,0.010897858068346977,23.190099105160073,100681.8671875,20.486938311437207
68,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,21,15.0,0.011628027074038982,22.721825024535065,100706.1015625,21.899453690955063
69,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,22,24.0,0.011221219785511494,22.377152617247532,100721.21875,21.161123632614753
70,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,23,31.0,0.011683721095323563,22.186910124783935,100737.5703125,22.05108682460146
71,8252006,8252,Barberà del Vallès,urban,Barberà del Vallès,41.512683,2.125398,131,2016-07-15,2016,7,15,0,30.0,0.004313760437071323,20.575345969166392,100717.2734375,8.184527877276643
72,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,1,12.0,0.00452401302754879,19.866005542340076,99445.953125,8.49561241129145
73,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,2,11.0,0.004348973743617535,19.628941332341185,99469.0859375,8.175421439481548
74,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,3,10.0,0.004818986169993877,19.416784872102085,99483.8984375,9.066893807136797
75,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,4,9.0,0.006369595881551504,19.40042392188792,99483.5390625,11.984983687002542
76,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,5,12.0,0.011398992501199245,19.502705988612945,99479.171875,21.439821144511697
77,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,6,23.0,0.017781535163521767,19.8601980031753,99473.9140625,33.401871176095895
78,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,7,45.0,0.01577412709593773,20.488378643727344,99473.2734375,29.56745885165984
79,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,8,44.0,0.012791202403604984,22.303722803298513,99470.6171875,23.828230366129556
80,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,9,38.0,0.010144115425646305,23.74861146399911,99462.6484375,18.803604494983862
81,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,10,34.0,0.0062022097408771515,25.190238810887536,99462.578125,11.441142659744227
82,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,11,34.0,0.005136539693921804,27.150834372792986,99425.84375,9.409974962089285
83,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,12,26.0,0.005240732803940773,28.636087630318457,99407.5390625,9.551843507336029
84,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,13,34.0,0.0064658476039767265,29.813084522133863,99359.1796875,11.733263415531702
85,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,14,40.0,0.010288169607520103,31.710640142991906,99295.5625,18.541363634596454
86,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,15,45.0,0.012296558357775211,29.783163227495038,99281.6484375,22.298764855335786
87,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,16,30.0,0.011892665177583694,27.050010084546273,99309.5859375,21.76881224766417
88,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,17,30.0,0.011722270399332047,26.35387342061142,99315.234375,21.508010334629283
89,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,18,33.0,0.010206008329987526,25.202813132758422,99323.4296875,18.799771116772632
90,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,19,34.0,0.009891912341117859,24.17540598426416,99334.953125,18.286281570008484
91,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,20,34.0,0.010309367440640926,23.282266014116033,99383.6875,19.12479217486765
92,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,21,35.0,0.011487898416817188,22.831647887164763,99407.6796875,21.348669436723874
93,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,22,35.0,0.010802569799125195,22.477500394119147,99422.1875,20.10206333901678
94,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,23,34.0,0.009395163506269455,22.095508344285008,99441.2265625,17.509050236671783
95,8187012,8187,Sabadell,urban,Sabadell,41.561213,2.101111,210,2016-07-15,2016,7,15,0,37.0,0.004484870936721563,20.014849966255667,99419.046875,8.415554174192861
96,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,1,1.0,0.0003486239875201136,17.924606382182105,100956.0546875,0.6690527965393706
97,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,2,1.0,0.0003364846343174577,17.652128797594457,100967.421875,0.6464337093707639
98,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,3,1.0,0.00028606271371245384,17.707751793267335,100960.828125,0.5494252171317384
99,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,4,1.0,0.0002553703961893916,17.987418557538604,100960.3125,0.4900024849543177
100,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,5,1.0,0.0003201017971150577,18.395797332824657,100964.1796875,0.6133716810098035
101,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,6,1.0,0.0003999237669631839,18.987154382056644,100958.203125,0.7647281993842207
102,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,7,1.0,0.0004175198555458337,19.635985491814722,100951.7421875,0.7965549482941998
103,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,8,1.0,0.0003820957208517939,20.736152106017528,100946.0703125,0.7262021685535426
104,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,9,1.0,0.00036315128090791404,22.332981855135245,100931.265625,0.6863662170267467
105,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,10,1.0,0.00035230835783295333,23.3827877028113,100918.328125,0.6634303659266896
106,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,11,1.0,0.00038324741763062775,24.255134144219994,100902.03125,0.7194585162231939
107,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,12,1.0,0.0004083658568561077,24.96877521573117,100885.7109375,0.7646537581470756
108,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,13,1.0,0.00042648438829928637,25.743228716147428,100849.953125,0.7962287142805715
109,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,14,1.0,0.00046988154645077884,26.210613572286206,100828.1796875,0.8756906824777642
110,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,15,1.0,0.0005727020907215774,26.104281962215907,100820.890625,1.067613354765253
111,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,16,1.0,0.0006102187326177955,25.79398234418352,100820.234375,1.1387240565583998
112,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,17,1.0,0.0006124340579845011,25.163625988540787,100819.859375,1.145268731210596
113,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,18,2.0,0.0007758762803860009,24.45915615597835,100815.4609375,1.4542812328199592
114,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,19,1.0,0.0008009587763808668,23.772397202183527,100819.1484375,1.5048225969877655
115,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,20,1.0,0.0007124875555746257,23.35966979338758,100823.125,1.3405210847273048
116,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,21,4.0,0.0006509595550596714,23.16504801193281,100836.40625,1.2257241169018283
117,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,22,5.0,0.0005594009999185801,22.879421945945182,100859.34375,1.0545801007720317
118,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,23,3.0,0.0005396110936999321,22.638669923965836,100886.7421875,1.0183768217168137
119,17013001,17013,Begur,rural,Begur,41.958673,3.212901,200,2016-07-15,2016,7,15,0,2.0,0.0003284818376414478,18.30131624081605,100935.671875,0.6294555857705812
120,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,1,7.0,0.011785142123699188,22.410488430686485,101980.078125,22.49981058451653
121,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,2,8.0,0.006413049064576626,22.409179852961813,102018.8671875,12.248296180006012
122,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,3,6.0,0.007731505669653416,22.234112037416708,102031.3359375,14.776976842708853
123,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,4,19.0,0.01183233316987753,21.90042738384352,102045.0625,22.643377696834833
124,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,5,33.0,0.0227362010627985,21.667354977225102,102058.9609375,43.55029198619218
125,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,6,44.0,0.020497966557741165,21.41943339966656,102070.1015625,39.300377383021576
126,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,7,57.0,0.020339781418442726,21.80028623977978,102083.0390625,38.95167367562551
127,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,8,58.0,0.011468956246972084,22.677117767667596,102100.625,21.902283054154108
128,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,9,41.0,0.00888736080378294,23.983525370606856,102104.1640625,16.898170316816326
129,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,10,32.0,0.008690501563251019,25.473515180523293,102084.671875,16.43828284341093
130,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,11,30.0,0.006421990692615509,25.941040694089793,102069.8515625,12.126593622781703
131,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,12,28.0,0.004689870867878199,25.744784189316533,102067.1953125,8.861429820372722
132,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,13,24.0,0.004422222264111042,25.39381621413122,102032.4375,8.362686601335858
133,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,14,18.0,0.004031107295304537,24.636790109368917,101994.6796875,7.639615844404379
134,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,15,39.0,0.004361584782600403,23.9617674356997,101970.46875,8.282738587377562
135,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,16,24.0,0.004575647413730621,23.974309101348183,101954.9765625,8.687561035666539
136,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,17,14.0,0.004869730677455664,23.680436112305813,101962.7421875,9.255781478204582
137,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,18,12.0,0.005528653971850872,23.389751458982744,101963.6875,10.518579557855835
138,8169008,8169,El Prat de Llobregat (Jardins de la Pau),peri-urban,"Prat de Llobregat, el",41.321487,2.097702,5,2016-07-15,2016,7,15,19,15.0,0.006364516448229551,23.0463256240933,101969.8984375,12.12363369850421
