,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_NO_ppmv,M_T_celcius,M_P,M_NO_ug/m3
0,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,1,3.0,1.0892809768847656e-05,11.214446238260905,89765.6640625,0.012410983105277378
1,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,2,1.0,7.628294042660855e-06,11.67488510928041,89779.875,0.00867880247111055
2,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,3,1.0,9.474580110691022e-06,12.25643408241416,89783.078125,0.010757764101970014
3,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,4,1.0,1.7877304344438016e-05,12.415349253471959,89788.5546875,0.02028844767167244
4,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,5,1.0,7.973797619342804e-05,12.482566691135446,89806.4453125,0.09048910780608424
5,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,6,1.0,0.00031460245372727513,12.439182050163083,89820.0625,0.35712891897794286
6,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,7,1.0,0.0003078599402215332,13.509708135468657,89821.7734375,0.3481765079110865
7,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,8,2.0,0.0001842439523898065,14.940128010165495,89798.453125,0.2072836434950346
8,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,9,2.0,0.0001392898557242006,16.453797742714585,89776.921875,0.15585159816092564
9,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,10,1.0,0.00011934426584048197,17.848108669423198,89766.6484375,0.13287941720422508
10,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,11,1.0,0.00011841530067613348,18.9525169311554,89762.953125,0.1313411964868282
11,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,12,1.0,0.00012864332529716194,19.92684759722175,89774.2265625,0.14222918831939424
12,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,13,1.0,0.00013412746193353087,20.58785985742884,89761.21875,0.1479373497646976
13,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,14,1.0,0.0001447808026568964,21.017333341833307,89738.1875,0.15941351697083242
14,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,15,1.0,0.0001764316693879664,21.07932910708871,89728.375,0.19420110551331918
15,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,16,1.0,0.0001950685546034947,20.70559168661424,89730.5,0.2149931920696651
16,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,17,1.0,0.0001725712645566091,19.908606847513283,89739.734375,0.190734868292448
17,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,18,1.0,0.00013666773156728595,18.8302036800697,89757.5546875,0.1516403941002746
18,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,19,1.0,6.060139639885165e-05,17.660858236869387,89773.96875,0.06752331440825549
19,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,20,1.0,4.569785232888535e-05,16.756675107597744,89796.3046875,0.05108899423076789
20,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,21,2.0,8.172595698852092e-05,14.708973821571703,89810.734375,0.09203219977873119
21,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,22,1.0,4.8127567424671724e-05,15.291293057223015,89811.328125,0.05408774922658632
22,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,23,1.0,5.4770214774180204e-05,14.860278890064535,89818.1171875,0.06164980630801452
23,25051001,25051,Bellver de Cerdanya,rural,Bellver de Cerdanya,42.368281,1.7767990000000002,1060,2016-07-15,2016,7,15,0,1.0,1.302037162531633e-05,11.29146172476527,89747.484375,0.014828051154479495
24,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,1,1.0,6.747573934262618e-05,19.881424664048495,100367.8046875,0.08341788870099939
25,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,2,1.0,6.763025157852098e-05,19.699568268720668,100390.3515625,0.08367962075513052
26,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,3,1.0,9.093453991226852e-05,19.171374258353296,100409.390625,0.11273893990066287
27,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,4,1.0,0.00018182859639637172,18.984469086607533,100411.03125,0.22557560164150367
28,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,5,2.0,0.0010296404361724854,19.02698761181739,100413.7734375,1.27721550984948
29,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,6,1.0,0.005221496801823378,19.705544322634182,100412.296875,6.461893270097903
30,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,7,2.0,0.006280119530856609,20.334091013565967,100418.6640625,7.755844590261581
31,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,8,4.0,0.004980066325515509,22.03460731157952,100420.59375,6.114986716241988
32,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,9,3.0,0.0022434114944189787,23.437602074916526,100416.9453125,2.7415379829540014
33,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,10,3.0,0.00206443527713418,25.239760953934706,100397.9453125,2.507110601475007
34,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,11,1.0,0.0019937276374548674,27.26031919476759,100371.953125,2.4043332966208735
35,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,12,1.0,0.0014916716609150171,28.353401268506445,100352.703125,1.7920140556729949
36,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,13,1.0,0.0013990270672366023,29.118398533241077,100281.359375,1.6752703325929588
37,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,14,3.0,0.001380921807140112,29.478174667133203,100217.5078125,1.6505726381482604
38,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,15,3.0,0.002270221011713147,27.975216380389668,100198.2890625,2.726544768070948
39,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,16,3.0,0.0026223703753203154,26.84904062982008,100221.578125,3.1620353038820683
40,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,17,2.0,0.0018581653712317348,25.399567100928323,100238.5390625,2.2518214833045875
41,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,18,2.0,0.0010725626489147544,24.329600902171933,100255.1875,1.3046789205530251
42,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,19,3.0,0.00045658598537556827,23.516789698691298,100269.5,0.5569982202868176
43,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,20,2.0,0.0003503971383906901,22.8466395524419,100318.8125,0.42863483799789676
44,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,21,1.0,0.00035067115095444024,22.38566341312918,100347.140625,0.42976046170618126
45,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,22,1.0,0.0002683514903765172,22.14552197090012,100362.359375,0.329192040713931
46,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,23,1.0,0.0002545803436078131,21.973563033217488,100397.3125,0.3125894984084465
47,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-15,2016,7,15,0,1.0,8.017400250537321e-05,20.054551581034673,100344.203125,0.09903448766125647
48,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,1,1.0,5.9391342801973224e-05,14.278008058332261,96608.796875,0.0720513373668494
49,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,2,1.0,5.7080051192315295e-05,14.022980983330854,96624.2578125,0.06931995337069041
50,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,3,1.0,6.354392098728567e-05,13.716348779099519,96627.2578125,0.0772547820971393
51,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,4,2.0,8.658638398628682e-05,13.448492600167981,96629.234375,0.10536965376275778
52,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,5,1.0,0.0004976886557415128,12.709648121109069,96633.03125,0.6072420015664372
53,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,6,1.0,0.0017111687920987606,14.249751386659057,96630.875,2.0766040102712036
54,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,7,3.0,0.0011920644901692867,16.379154074638734,96617.421875,1.4358008551960169
55,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,8,4.0,0.0006441348814405501,18.042263368299132,96606.65625,0.7713213445335219
56,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,9,8.0,0.0004918404156342149,19.529481825765288,96591.4453125,0.585870880962038
57,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,10,5.0,0.00028446511714719236,21.4053472969199,96567.8125,0.3366090699407338
58,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,11,2.0,0.0002134997776011005,22.819972479364537,96548.0546875,0.25137646572693195
59,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,12,3.0,0.0001769878581399098,23.99579549485975,96531.53125,0.20752689710874347
60,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,13,2.0,0.00015685123798903078,24.95376211412639,96500.4765625,0.18326573175265773
61,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,14,1.0,0.00015854400407988578,25.604258309318652,96459.25,0.18476125864514858
62,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,15,1.0,0.00019404143677093089,25.960228105172973,96434.3046875,0.22580111618493057
63,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,16,1.0,0.00022006843937560916,25.995875421960136,96409.578125,0.255991909671178
64,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,17,1.0,0.0002483075368218124,25.40780058241262,96408.7109375,0.2894070246832121
65,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,18,1.0,0.00021918410493526608,23.081632388449407,96447.0234375,0.2575714760131938
66,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,19,1.0,0.0001094946128432639,21.564669830575326,96484.8359375,0.1293842385692058
67,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,20,1.0,0.00010454180301167071,20.21401300763813,96529.421875,0.12415784519507182
68,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,21,2.0,9.63240017881617e-05,19.164203625118773,96553.5859375,0.11483765613325633
69,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,22,1.0,7.444450602633879e-05,18.536188425954094,96568.8125,0.08895799611315347
70,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,23,1.0,6.635623140027747e-05,18.249839758782684,96586.4375,0.07938525889449662
71,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-15,2016,7,15,0,1.0,5.7909350289264694e-05,14.832707219712347,96581.78125,0.07009851317651294
72,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,1,2.0,0.00013737638073507696,20.12612548632643,100250.5390625,0.16949363359232641
73,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,2,2.0,0.0001344498887192458,20.369873386189738,100278.1953125,0.16579092645293061
74,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,3,2.0,0.00021042936714366078,19.707496073343975,100294.171875,0.260109979152675
75,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,4,2.0,0.0005309807602316141,19.46056430612441,100299.5703125,0.6569301116769929
76,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,5,3.0,0.004573465790599585,19.84042919653774,100275.8515625,5.649625663872525
77,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,6,2.0,0.051953159272670746,20.40251548534542,100283.4453125,64.05996768450368
78,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,7,3.0,0.03618680313229561,20.990086114336464,100285.8125,44.53144760913227
79,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,8,4.0,0.015545765869319439,21.994222876782487,100299.5703125,19.06813515723538
80,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,9,6.0,0.010860515758395195,23.477789525332923,100307.4140625,13.255709025278922
81,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,10,10.0,0.007881329394876957,25.159596576339993,100297.2109375,9.56428312546253
82,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,11,6.0,0.007661313749849796,27.05056231620557,100273.09375,9.236500850747104
83,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,12,4.0,0.006100376136600971,28.234902679951063,100246.46875,7.32378382349153
84,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,13,6.0,0.005287521053105593,27.17247388898926,100222.3828125,6.368839641739899
85,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,14,5.0,0.005838913377374411,26.61903819418461,100194.0703125,7.043987733855064
86,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,15,4.0,0.007926016114652157,25.964649037254844,100175.953125,9.5810270104701
87,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,16,4.0,0.007889168336987495,25.249712104124455,100176.265625,9.559363462962883
88,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,17,4.0,0.00512336753308773,24.348508325097725,100178.828125,6.226987295916778
89,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,18,3.0,0.0029884539544582367,23.572929915410043,100181.671875,3.6417912525585088
90,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,19,3.0,0.0014871673192828894,22.95709321921106,100193.9921875,1.8162850853929824
91,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,20,3.0,0.0012213162845000625,22.51688945564183,100229.1796875,1.494345240582761
92,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,21,2.0,0.0012027904158458114,22.205413317134344,100248.8125,1.473518436121913
93,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,22,2.0,0.0008366459514945745,21.953247842081055,100261.6640625,1.025968309375238
94,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,23,2.0,0.0008025334100238979,21.776980849231848,100275.015625,0.9848558479800505
95,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,0,3.0,0.0001738468708936125,20.37076629336258,100222.96875,0.21425285703244992
96,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,1,3.0,0.00015581160550937057,19.739265157137936,101176.4375,0.1942705836851779
97,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,2,2.0,0.00018331756291445345,19.166791346872344,101189.96875,0.22904408835571072
98,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,3,3.0,0.0002571034710854292,18.5123808335278,101189.9921875,0.32195590806125285
99,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,4,1.0,0.00036804622504860163,18.443105035305734,101190.015625,0.4609927479544866
100,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,5,1.0,0.0015380403492599726,18.592565744760748,101191.09375,1.9254911831798345
101,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,6,3.0,0.006346562877297401,19.02486533003423,101188.671875,7.933392541832105
102,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,7,6.0,0.005853209178894758,20.35397846447762,101176.796875,7.282697847571474
103,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,8,24.0,0.003557628719136119,22.85575377012168,101161.875,4.3884247210612335
104,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,9,20.0,0.0020443550311028957,24.6500831692847,101135.2265625,2.5059088486156447
105,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,10,13.0,0.0012459526769816875,25.955002729123805,101106.75,1.5201601178158326
106,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,11,8.0,0.0009191932040266693,27.640269353103122,101073.78125,1.1148407858580576
107,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,12,9.0,0.0008617384592071176,29.352359071851595,101052.8359375,1.039026272907886
108,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,13,7.0,0.0010053768055513501,31.321096819333548,101011.0625,1.2038795646468428
109,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,14,4.0,0.0010779952863231301,31.899723643442826,100953.4453125,1.2876525263776466
110,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,15,8.0,0.0013943940866738558,32.24587961819418,100942.0859375,1.6635120357978976
111,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,16,7.0,0.0014581842115148902,31.622550010492773,100946.7109375,1.7432514269666277
112,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,17,9.0,0.000944152008742094,29.87010747472084,100961.78125,1.135425885319896
113,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,18,11.0,0.0004704589955508709,27.47436433753046,100973.28125,0.5703420394988848
114,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,19,12.0,0.0002958049881272018,26.285607720717053,100986.5546875,0.3600782743453201
115,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,20,5.0,0.0002907521848101169,25.546094422797694,101019.5703125,0.3549198366654553
116,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,21,6.0,0.0003373440122231841,25.212238509205918,101042.2734375,0.4123476953503404
117,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,22,5.0,0.00024160693283192813,23.74587638379569,101066.9375,0.29685587319189055
118,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,23,2.0,0.0003236787742935121,23.561170838830492,101097.59375,0.3980635903036244
119,17079003,17079,Girona (Escola de Música),urban,Girona,41.976378000000004,2.8165,73,2016-07-15,2016,7,15,0,2.0,0.00018746001296676695,20.094542488021943,101151.515625,0.23339009039656738
120,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,1,1.0,2.6422145310789347e-05,22.03945973673018,101965.1640625,0.03294203059000288
121,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,2,1.0,2.8387856218614615e-05,21.724029507448847,101996.15625,0.03544142629812197
122,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,3,1.0,4.6434233809122816e-05,21.436555677167576,102017.1015625,0.05804030085748519
123,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,4,1.0,9.552698611514643e-05,21.163482314964767,102038.6953125,0.11953969100571266
124,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,5,1.0,0.00043890016968362033,20.93208910970634,102058.875,0.5497677549245559
125,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,6,1.0,0.0016991839511319995,20.65997211364072,102077.015625,2.130753169503424
126,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,7,1.0,0.002106801373884082,20.960351283325906,102096.9375,2.6397166485264796
127,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,8,2.0,0.001726169022731483,21.85869493264289,102105.2265625,2.156392382032737
128,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,9,2.0,0.001926883589476347,22.23766036482425,102103.8984375,2.4040127494911574
129,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,10,2.0,0.001430566655471921,22.2604598450568,102094.0078125,1.7844886724533517
130,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,11,1.0,0.0020323339849710464,22.4318815554264,102078.125,2.533268761240948
131,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,12,1.0,0.0018366811564192176,22.564273386591367,102069.328125,2.2881687618664275
132,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,13,1.0,0.0008486350998282433,22.435102159786993,102036.6875,1.0573678801965847
133,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,14,1.0,0.0008792711887508631,22.266447493933526,101994.296875,1.0957093640310902
134,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,15,1.0,0.001009610597975552,22.78698028061126,101962.1640625,1.2555240046219966
135,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,16,1.0,0.0009395621600560844,22.90229513634017,101941.3671875,1.1677203600484958
136,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,17,1.0,0.0006748763844370842,22.957094196982894,101928.53125,0.8384989024771857
137,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,18,1.0,0.0004048243281431496,23.014154114476696,101918.7578125,0.5028281070701082
138,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,19,1.0,0.00020883689285255969,23.080673161767095,101927.84375,0.2593590147842292
139,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,20,1.0,0.00016267152386717498,23.173992767308107,101955.046875,0.20201553134141217
140,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,21,1.0,0.00015278618957381696,23.19732132309673,101981.6640625,0.18977390812427805
141,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,22,1.0,0.00011145124153699726,23.139398112808692,102005.609375,0.13849183413842822
142,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-15,2016,7,15,23,1.0,0.00010633407509885728,23.07452238020352,102022.78125,0.13218431413951084
