,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_SO2_ppmv,M_T_celcius,M_P,M_SO2_ug/m3
0,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,1,1.0,0.0019951402209699154,17.369670331855673,100696.671875,5.3285117204028305
1,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,2,1.0,0.002072355942800641,17.13653416024954,100728.1875,5.540913970222376
2,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,3,1.0,0.002137950388714671,16.91909675878935,100751.375,5.721897446355235
3,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,4,1.0,0.0021948013454675674,16.661718961407303,100762.4375,5.879912549573032
4,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,5,1.0,0.0021810531616210938,16.44882583355468,100772.0859375,5.8479362585580725
5,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,6,1.0,0.0020961076952517033,16.588877078445933,100781.25,5.617970930307151
6,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,7,1.0,0.0019104023231193423,17.30213479134511,100792.3984375,5.108236215090325
7,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,8,1.0,0.0014964324655011296,19.404450764220428,100784.15625,3.9722411280129757
8,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,9,1.0,0.0013620065292343497,21.84787173820422,100768.3046875,3.5849011596972646
9,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,10,1.0,0.0013062965590506792,24.3736005248345,100735.65625,3.407975854172098
10,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,11,1.0,0.0011204303009435534,26.746791882838806,100721.421875,2.8995312964286044
11,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,12,1.0,0.0008661376195959747,28.378513443921577,100700.171875,2.228854171088998
12,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,13,2.0,0.0009003122104331851,26.96630017505288,100660.1328125,2.3267728242399612
13,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,14,1.0,0.0007771854870952666,26.278279212180053,100616.4453125,2.0123048084809
14,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,15,1.0,0.0007854607538320124,29.79769533961428,100547.6015625,2.008729602787204
15,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,16,2.0,0.0008850026642903686,29.627623432976065,100508.7734375,2.2636939112182386
16,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,17,1.0,0.0010839472524821758,27.539517110135023,100506.5234375,2.7917533075354157
17,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,18,1.0,0.0012512957910075784,25.61926787558491,100515.953125,3.243784417839393
18,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,19,1.0,0.0013389141531661153,24.119849893028118,100548.3046875,3.489550986536038
19,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,20,1.0,0.0014548723120242357,23.0895427312077,100580.140625,3.806159781423067
20,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,21,1.0,0.0018619113834574819,22.51257288793562,100605.296875,4.881760055581531
21,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,22,1.0,0.0024059705901890993,22.06966651407555,100627.828125,6.319112039909445
22,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,23,1.0,0.0029600486159324646,21.658634195864067,100652.0234375,7.787070069063423
23,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,0,1.0,0.001866841223090887,18.200855657828413,100652.7890625,4.9694671630295515
24,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,1,1.0,0.001719973050057888,19.13163827403247,98622.546875,4.471870826799147
25,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,2,1.0,0.0017172574298456311,18.992129751652953,98651.3359375,4.468246369507116
26,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,3,1.0,0.0016908879624679685,18.765969829734615,98657.2109375,4.403304699499518
27,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,4,1.0,0.0018533288966864347,18.61730549607256,98660.7265625,4.828954454063859
28,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,5,1.0,0.0018191627459600568,18.754108556768074,98661.84375,4.737764836449005
29,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,6,1.0,0.0017188164638355374,19.29173413051916,98658.6796875,4.468053666443149
30,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,7,1.0,0.0012919671135023236,20.138800009626152,98659.4296875,3.348786870507599
31,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,8,1.0,0.0012407840695232153,21.692255493253526,98656.4140625,3.1990773219891486
32,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,9,1.0,0.0009639647323638201,23.05501132681451,98649.3515625,2.473750559409558
33,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,10,1.0,0.0008565388852730393,24.801630056437318,98635.0859375,2.1848703583261617
34,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,11,2.0,0.001201205886900425,26.466741192930215,98622.09375,3.046621632804452
35,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,12,1.0,0.0009745513671077788,28.046427392850944,98604.4609375,2.4583539339895832
36,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,13,1.0,0.0010471222922205925,28.88570671755366,98552.4921875,2.632689585559476
37,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,14,2.0,0.0009300981764681637,29.5418340116629,98488.6484375,2.3318853449808383
38,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,15,2.0,0.0012606264790520072,30.162296074262997,98451.671875,3.152916223971324
39,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,16,2.0,0.002687143860384822,28.535373616274228,98461.0,6.757621020537012
40,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,17,2.0,0.0021171176340430975,27.373947959093584,98483.0703125,5.345894834839411
41,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,18,2.0,0.0019712604116648436,25.722516319582837,98499.71875,5.005943433058347
42,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,19,3.0,0.0020144402515143156,24.565798866942373,98513.640625,5.136198562676847
43,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,20,2.0,0.0021337142679840326,23.51968098652668,98564.5078125,5.462312989988706
44,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,21,2.0,0.002267157891765237,22.68879085260113,98594.484375,5.821999922714662
45,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,22,2.0,0.0023023071698844433,22.046501168709426,98612.6484375,5.926217823931927
46,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,23,2.0,0.002086145104840398,21.410639960940102,98633.65625,5.382547337300694
47,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,0,2.0,0.0015605948865413666,19.257811738891235,98601.015625,4.0548568284679645
48,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,1,2.0,0.0015541183529421687,19.67529850490689,99243.875,4.058561532869381
49,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,2,1.0,0.0017161823343485594,19.492422781532014,99282.578125,4.486339310421356
50,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,3,1.0,0.0016782816965132952,19.14268044219483,99292.609375,4.392955150684556
51,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,4,1.0,0.0013611734611913562,18.969050307269526,99306.1953125,3.5655198900927307
52,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,5,1.0,0.001363287097774446,18.563383047441334,99317.9765625,3.5764467310140504
53,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,6,1.0,0.0013853161362931132,18.499714785831543,99319.125,3.6350731011913395
54,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,7,2.0,0.00125397730153054,19.279815243570113,99319.4609375,3.281673019159815
55,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,8,2.0,0.0011260306928306818,21.28287345066417,99307.7890625,2.926443686735791
56,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,9,1.0,0.0011822707019746304,22.952136698483002,99290.3828125,3.0547487690264545
57,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,10,1.0,0.0010484736412763596,25.127722663097018,99260.3984375,2.6884727540120137
58,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,11,1.0,0.0007143461843952537,27.1375787821828,99232.140625,1.818932774471197
59,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,12,1.0,0.0006027516210451722,28.589342460118985,99200.296875,1.5269061578369947
60,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,13,1.0,0.0005072160274721682,29.547860431798597,99143.875,1.280095684526827
61,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,14,1.0,0.0004022851644549519,30.215072309895447,99085.5,1.0124450751631116
62,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,15,1.0,0.00048776116454973817,31.444028235607163,99037.25,1.2220172441090658
63,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,16,1.0,0.0006469612708315253,31.503166004979732,99004.4375,1.620019250905508
64,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,17,1.0,0.000708260980900377,31.381143539169273,98988.7578125,1.7739460385037333
65,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,18,1.0,0.0012724943226203322,27.37628191627914,99026.09375,3.230843861635793
66,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,19,1.0,0.0013822934124618769,25.538849976351003,99067.6484375,3.532693905844527
67,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,20,1.0,0.0014063043054193258,24.444479009042936,99129.609375,3.6095308546076588
68,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,21,1.0,0.0014731400879099965,23.74207831962974,99173.2421875,3.791690468039751
69,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,22,1.0,0.0015414326917380095,23.00462590526962,99209.7109375,3.9788095933471377
70,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,23,1.0,0.0015553510747849941,22.407973405095106,99237.8515625,4.02398204648272
71,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-15,2016,7,15,0,1.0,0.001373723498545587,19.837956685905397,99220.1796875,3.5846148096377703
72,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,1,1.0,0.002152016619220376,19.917495764016167,100374.09375,5.679270207951607
73,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,2,1.0,0.0019953944720327854,19.543915123106274,100397.21875,5.273873154283297
74,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,3,1.0,0.00183036585804075,19.229354248010452,100415.328125,4.843777022174233
75,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,4,1.0,0.001422442845068872,18.924605864412456,100436.6484375,3.769000238782258
76,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,5,1.0,0.0011321839410811663,18.55805541061403,100456.34375,3.004269321785248
77,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,6,1.0,0.0010031076380982995,19.01851188056861,100471.1875,2.657960921095909
78,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,7,1.0,0.0009461348527111113,20.394914421788656,100478.1953125,2.495417598040983
79,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,8,1.0,0.0010507843689993024,22.66840949974238,100481.734375,2.7502264591962353
80,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,9,1.0,0.0011482464615255594,24.532732722329115,100469.5078125,2.9861297472290134
81,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,10,2.0,0.001160721410997212,25.678541773195207,100449.6484375,3.006403500665452
82,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,11,2.0,0.0010517307091504335,27.453356993590774,100423.265625,2.707310052484151
83,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,12,1.0,0.003206240478903055,26.74579764204441,100421.5703125,8.272669002801356
84,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,13,1.0,0.00206252234056592,26.73406967492747,100389.7109375,5.320193110111672
85,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,14,1.0,0.001366269774734974,26.50826432861237,100350.9609375,3.5255320237852734
86,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,15,1.0,0.0007845727377571166,26.192136955576416,100326.609375,2.0261631892009957
87,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,16,1.0,0.0008066464215517044,25.56959324946763,100310.578125,2.0871764358339453
88,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,17,1.0,0.0008219627197831869,24.749820047884384,100300.3359375,2.1324418371113087
89,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,18,1.0,0.0008295944426208735,23.85651595153729,100295.328125,2.158606535373776
90,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,19,1.0,0.0009093088447116315,23.148277241728124,100303.578125,2.371874151247542
91,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,20,1.0,0.0010253478540107608,22.680441806075294,100339.0078125,2.6797303450987404
92,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,21,1.0,0.0011078204261139035,22.405084720888965,100363.578125,2.89867814830656
93,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,22,1.0,0.001307970960624516,22.085016681544232,100390.1484375,3.4270012229036446
94,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,23,1.0,0.0015749469166621566,21.80402583498278,100413.2890625,4.131385417890282
95,8058003,8058,Castellet i la Gornal,rural,Castellet i la Gornal,41.244883,1.6177,213,2016-07-15,2016,7,15,0,1.0,0.0021696898620575666,20.300576728835892,100346.28125,5.716851380756007
96,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,1,2.0,0.0017344318330287933,20.808703074842413,101304.921875,4.605686641184271
97,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,2,2.0,0.0015451564686372876,20.691345242800992,101325.609375,4.105553466465267
98,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,3,2.0,0.0015918880235403776,20.406018992581835,101337.3984375,4.234325148921326
99,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,4,2.0,0.0021246548276394606,20.37773075609988,101339.4921875,5.652113812397086
100,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,5,2.0,0.0024530000519007444,20.32031091414723,101333.2578125,6.5264695741892575
101,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,6,2.0,0.0030752152670174837,20.741668853883425,101323.828125,8.169448961413748
102,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,7,2.0,0.002593949669972062,21.436353504810597,101320.4375,6.874464986609682
103,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,8,3.0,0.002393113449215889,22.887163944921838,101321.109375,6.311170543487426
104,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,9,5.0,0.003040796145796776,24.65322662802879,101313.2578125,7.9710790326603025
105,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,10,4.0,0.003963776398450136,26.393067423148807,101291.140625,10.327953253657375
106,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,11,3.0,0.0032549630850553513,27.251418463278583,101269.2578125,8.455020070957517
107,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,12,2.0,0.0025629729498177767,26.734959034735596,101257.875,6.668237736577209
108,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,13,3.0,0.002040471648797393,27.49421989033499,101224.875,5.293682410402725
109,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,14,5.0,0.002147351624444127,27.676062713913893,101176.234375,5.564922805728218
110,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,15,4.0,0.002415222115814686,27.529974908916586,101158.3125,6.26104859632689
111,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,16,4.0,0.0023150998167693615,26.898324226738566,101163.4453125,6.014438022495933
112,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,17,4.0,0.0021634947042912245,25.906181842119224,101165.9375,5.639366108928667
113,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,18,3.0,0.0019931935239583254,25.006654932600043,101171.6015625,5.211425243986909
114,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,19,3.0,0.0023743922356516123,24.334539428693006,101183.09375,6.222844445717302
115,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,20,3.0,0.0027898510452359915,23.810314200913012,101228.34375,7.327868387939159
116,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,21,3.0,0.0031208526343107224,23.410572987372177,101251.5390625,8.210212737536558
117,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,22,4.0,0.0035067712888121605,23.08449082547247,101265.75,9.23692315484338
118,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,23,5.0,0.003522681538015604,22.699962171020047,101282.4453125,9.292422991319437
119,8260010,8260,Santa Perpètua de Mogoda,peri-urban,Santa Perpètua de Mogoda,41.526720000000005,2.1838,84,2016-07-15,2016,7,15,0,3.0,0.0016555811744183302,21.142753117494976,101271.703125,4.389872963296795
120,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,1,2.0,0.001909195096231997,22.19842574836531,100948.890625,5.028172028601857
121,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,2,2.0,0.00210986053571105,21.85830515730055,100985.1796875,5.565062884439779
122,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,3,1.0,0.002149212872609496,21.3937926610796,101001.5390625,5.678720285043792
123,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,4,1.0,0.0022039981558918953,20.879112223049333,101021.5546875,5.834825459900265
124,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,5,1.0,0.0021144358906894922,20.264629794589496,101040.109375,5.610473206734647
125,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,6,2.0,0.002262953668832779,20.37025096749045,101053.5625,6.00319081854685
126,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,7,2.0,0.003497408702969551,21.374231178973844,101063.453125,9.247246099013266
127,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,8,2.0,0.006511350627988577,23.09712379158094,101062.1875,17.115853526513845
128,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,9,2.0,0.009237752296030521,24.81923465697446,101053.359375,24.140072504012114
129,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,10,2.0,0.010925676673650742,26.36352959174451,101029.296875,28.396980083370877
130,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,11,2.0,0.012296655215322971,27.98505831149896,100998.8984375,31.778635169059456
131,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,12,5.0,0.010133907198905945,30.384501137072846,100973.1328125,25.975721481554572
132,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,13,9.0,0.006603681016713381,29.648363364793,100935.9921875,16.96178473637591
133,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,14,4.0,0.0054634646512568,29.136320176567665,100894.484375,14.05108937294883
134,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,15,3.0,0.005225964821875095,28.78023561581898,100866.5234375,13.452402578882134
135,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,16,2.0,0.005107796285301447,28.18975999103594,100848.9609375,13.17168952170273
136,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,17,2.0,0.005093297455459833,27.479573162643476,100836.6328125,13.163718980653464
137,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,18,4.0,0.005501935258507729,25.645484844831913,100837.15625,14.307210336649725
138,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,19,21.0,0.005829529836773872,24.6737621511906,100833.90625,15.208056004103062
139,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,20,12.0,0.005855988245457411,23.97597383326297,100865.34375,15.317732407465217
140,43103001,43103,Perafort (Puigdelfí),rural,Perafort,41.193603,1.236701,97,2016-07-15,2016,7,15,21,5.0,0.0059584504924714565,23.463515428675407,100895.609375,15.617359014433948
